json_file,pdf_path_original,pdf_path_wsl,exists,status
/home/pantera/projects/TEIA/python_backend_legacy/dataset/232c2668b33077f4f0efa7b2389c06a535b29cbc41314ee877eecfa58a64afcd.json,C:\Users\luano\Zotero\storage\GZDNRNAV\Verhelst - 2019 - Cybersecurity and international law  a closer look at recent UN and EU initiatives.pdf,/mnt/c/Users/luano/Zotero/storage/GZDNRNAV/Verhelst - 2019 - Cybersecurity and international law  a closer look at recent UN and EU initiatives.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/23964cd3d28514fac1f7f56dbee74632d6ca72403aaf499121296420f92861fa.json,"C:\Users\luano\Zotero\storage\DGL5UXA3\(Sean Kanuck, 2009).pdf","/mnt/c/Users/luano/Zotero/storage/DGL5UXA3/(Sean Kanuck, 2009).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/23a4b4501ad1df3e2dd50133f469bf72a6524e8fac3d0f88bcfc17d1985fad8f.json,"C:\Users\luano\Zotero\storage\LZWDBFQX\(Jason Healey, 2012).pdf","/mnt/c/Users/luano/Zotero/storage/LZWDBFQX/(Jason Healey, 2012).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/23c4c26ff4464d9407d8de869aa4c43d5fecd0b76752dd175a612a8af750f399.json,C:\Users\luano\Zotero\storage\TVQR8CB9\GZMIHZSQ.pdf,/mnt/c/Users/luano/Zotero/storage/TVQR8CB9/GZMIHZSQ.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/243645aec505bb89594b407001c52ead9504ef29a014312d034d30528a504557.json,C:\Users\luano\Zotero\storage\XB5VK994\SZX5ZFZR.pdf,/mnt/c/Users/luano/Zotero/storage/XB5VK994/SZX5ZFZR.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/244c27b8c734c935a395da53305f825558c23e5b402e7f421fe06a2ce12b3a0d.json,C:\Users\luano\Zotero\storage\IYSM4QS5\Maness et al. - 2023 - Expanding the dyadic cyber incident and campaign dataset (DCID) cyber conflict from 2000 to 2020.pdf,/mnt/c/Users/luano/Zotero/storage/IYSM4QS5/Maness et al. - 2023 - Expanding the dyadic cyber incident and campaign dataset (DCID) cyber conflict from 2000 to 2020.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2576dfc1b2eb0b793167a6b9e7a11b70bc74d8c5fff34ead01408996c0149d6b.json,C:\Users\luano\Zotero\storage\BC2DBEUN\4I36KRQK.pdf,/mnt/c/Users/luano/Zotero/storage/BC2DBEUN/4I36KRQK.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/25cc9a59278b00640e296962d2c3c6836a4ea2c3b20801cae18fd755262cebda.json,C:\Users\luano\Zotero\storage\B5WMEVBH\34VMJIMJ.pdf,/mnt/c/Users/luano/Zotero/storage/B5WMEVBH/34VMJIMJ.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/266b2a02235adf1ba2e648e6412cfb0c99f81bce969575967481f0c410b68fc7.json,C:\Users\luano\Zotero\storage\IKX9U9B5\Bradshaw et al. - 2015 - Rule making for state conduct in the attribution of cyber attacks.pdf,/mnt/c/Users/luano/Zotero/storage/IKX9U9B5/Bradshaw et al. - 2015 - Rule making for state conduct in the attribution of cyber attacks.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/270622bbbf5123a1f9716d0c4952f3d2e98dba79e62b5fde9ec374df43153bc4.json,C:\Users\luano\Zotero\storage\4PNPTXKH\U6DF4B74.pdf,/mnt/c/Users/luano/Zotero/storage/4PNPTXKH/U6DF4B74.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/278022f2cb5ba3e2676fce700f1147843c95326972a3da5c45b6f05a23e9b327.json,C:\Users\luano\Zotero\storage\JPWG6PVT\CN5FKS4Z.pdf,/mnt/c/Users/luano/Zotero/storage/JPWG6PVT/CN5FKS4Z.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2784578d3192f56e25fc95ef96553f1302eaa728b8dcbfcd6e76c8c351d8afe4.json,C:\Users\luano\Zotero\storage\VITJ5DDH\10.23919_cycon.2019.8757141.pdf,/mnt/c/Users/luano/Zotero/storage/VITJ5DDH/10.23919_cycon.2019.8757141.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/28626425158d38ac231d5ad500b307290ad5950a746e3c09f53780296a5e10b9.json,C:\Users\luano\Zotero\storage\KKZ6E7ZU\ssrn_id3712264_code1687971.pdf,/mnt/c/Users/luano/Zotero/storage/KKZ6E7ZU/ssrn_id3712264_code1687971.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/28add7c603166421b0651b284b7edf5dad7cd15a0fe3573131128a36a5fcf740.json,C:\Users\luano\Zotero\storage\J2PN87QK\AX3R73NM.pdf,/mnt/c/Users/luano/Zotero/storage/J2PN87QK/AX3R73NM.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/297b7cea9b9f5568d572fff928b32b8de7e8db3c5ef09441373111296e1dd2a8.json,C:\Users\luano\Zotero\storage\WQ49XKB4\4976241.pdf,/mnt/c/Users/luano/Zotero/storage/WQ49XKB4/4976241.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/29ef7c858ef5bf8689c84da8540471c8e405ec6ff28d0373932cd1435603e7f2.json,C:\Users\luano\Zotero\storage\65PGBJV6\23UXFS4N.pdf,/mnt/c/Users/luano/Zotero/storage/65PGBJV6/23UXFS4N.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2a3599bceff9a3680e7eab6f675095ba431a44002e513ccc09f49c3efcd62f91.json,C:\Users\luano\Zotero\storage\DF6QEH39\8BS9QPCG.pdf,/mnt/c/Users/luano/Zotero/storage/DF6QEH39/8BS9QPCG.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2a5024ec6db3242ed062240e6b5295dce98287b5af64a76efcf7f573b2b91a45.json,C:\Users\luano\Zotero\storage\W7GV8M7B\ssrn_id3986297_code3671000.pdf,/mnt/c/Users/luano/Zotero/storage/W7GV8M7B/ssrn_id3986297_code3671000.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2aa667f1475c55cdf0cafd10e8c98e229edf01a48f3a9b64a66251157f7f3007.json,C:\Users\luano\Zotero\storage\9XQCHID6\Hoem and Kristiansen - 2022 - Small players in a limitless domain cyber deterrence as small state strategy.pdf,/mnt/c/Users/luano/Zotero/storage/9XQCHID6/Hoem and Kristiansen - 2022 - Small players in a limitless domain cyber deterrence as small state strategy.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2abb37eee17b8b14e290332ab3e8d97bbb232b75f66f0469555578abe35b94ef.json,C:\Users\luano\Zotero\storage\WP7V88GH\68PI67HF.pdf,/mnt/c/Users/luano/Zotero/storage/WP7V88GH/68PI67HF.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2b37cfabfbbc8b4ad9e4d33eefe579deefaff8094a752335253ac7148056e944.json,"C:\Users\luano\Zotero\storage\V4EQSF55\(Herbert Lin, 2016).pdf","/mnt/c/Users/luano/Zotero/storage/V4EQSF55/(Herbert Lin, 2016).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2bcace73064e2ba0d65ba308bcf4e82bf5343ca4ea979e45c9a6b4ce9f33a5e1.json,C:\Users\luano\Zotero\storage\T4IRCWJV\Coco and Dias - 2021 - 'Cyber Due Diligence' A Patchwork of Protective Obligations in International Law.pdf,/mnt/c/Users/luano/Zotero/storage/T4IRCWJV/Coco and Dias - 2021 - 'Cyber Due Diligence' A Patchwork of Protective Obligations in International Law.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2c91e9b2f72c766b2ad6b6ed3e3fc2069b041b502940fd6b568bb0d04bd710b9.json,C:\Users\luano\Zotero\storage\Q6N2HWHB\N4N4HUIT.pdf,/mnt/c/Users/luano/Zotero/storage/Q6N2HWHB/N4N4HUIT.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2cd48cee301f5432effbe034b1c18e10c19c8d1c9c9e57e0d8b128ada7c286f7.json,C:\Users\luano\Zotero\storage\Y43F6E7G\Joyner and Lotrionte - 2001 - Information warfare as international coercion elements of a legal framework.pdf,/mnt/c/Users/luano/Zotero/storage/Y43F6E7G/Joyner and Lotrionte - 2001 - Information warfare as international coercion elements of a legal framework.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2d2d3648a47a77b06568fbe9aaf66790463aa200db2516098c4ba87f5f8e120d.json,C:\Users\luano\Zotero\storage\59Q74PU4\ssrn_id2351590_code2153015.pdf,/mnt/c/Users/luano/Zotero/storage/59Q74PU4/ssrn_id2351590_code2153015.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2d3170772c53d3c8aa611f18ca770d21327fe1d885c8d49942bff8309e324306.json,C:\Users\luano\Zotero\storage\LGC8NTBN\Gomez and Winger - 5187 - Answering the call why aid allies in cyber conflict.pdf,/mnt/c/Users/luano/Zotero/storage/LGC8NTBN/Gomez and Winger - 5187 - Answering the call why aid allies in cyber conflict.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2d8047b4d80bf7b5ed9092af5ba5bf97525edc5269fa79b156d375eb2499cc6d.json,C:\Users\luano\Zotero\storage\G5D68DQZ\O'Grady - 2023 - International law and the regulation of cyberoperations below the jus ad bellum threshold. An irish.pdf,/mnt/c/Users/luano/Zotero/storage/G5D68DQZ/O'Grady - 2023 - International law and the regulation of cyberoperations below the jus ad bellum threshold. An irish.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2e10344900f3e24bf815898981f4a050cbabb85869bdcce7b88cfe95390a5cd1.json,C:\Users\luano\Zotero\storage\Z68WF37I\5259369.pdf,/mnt/c/Users/luano/Zotero/storage/Z68WF37I/5259369.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2e1e6218d623653de2d37c285fac724fe6d877359287a9538615460fb5c6d5ff.json,C:\Users\luano\Zotero\storage\WE3BQFRH\KZLR9EC7.pdf,/mnt/c/Users/luano/Zotero/storage/WE3BQFRH/KZLR9EC7.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2eec48f024fa841d2ebab91871e9c39ad040543275517c70c4000adb31a4ee6f.json,C:\Users\luano\Zotero\storage\P4N94GML\Macák - 2016 - Decoding Article 8 of the International Law Commission's Articles on State Responsibility Attributi.pdf,/mnt/c/Users/luano/Zotero/storage/P4N94GML/Macák - 2016 - Decoding Article 8 of the International Law Commission's Articles on State Responsibility Attributi.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2f0f45cf583e460ba26e4e2750815a431e85befcbfa25234c4c608b48388ebdf.json,"C:\Users\luano\Zotero\storage\CBSMQQXB\Kessler and Werner - 2013 - Expertise, uncertainty, and international law a study of the Tallinn manual on cyberwarfare.pdf","/mnt/c/Users/luano/Zotero/storage/CBSMQQXB/Kessler and Werner - 2013 - Expertise, uncertainty, and international law a study of the Tallinn manual on cyberwarfare.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2f20be09febfa8f1b32222e58cc33681b71daebce7f5147bb911790221559dd9.json,C:\Users\luano\Zotero\storage\7FW8PUIJ\GNTEAFVK.pdf,/mnt/c/Users/luano/Zotero/storage/7FW8PUIJ/GNTEAFVK.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2f62060604e70f9827865e25a2656c6339c04de00c006066f018fa7f4151ee30.json,C:\Users\luano\Zotero\storage\LYLFQZS4\Ciglic and and Hering - 2021 - A multi-stakeholder foundation for peace in cyberspace.pdf,/mnt/c/Users/luano/Zotero/storage/LYLFQZS4/Ciglic and and Hering - 2021 - A multi-stakeholder foundation for peace in cyberspace.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/2fc86aeb0dc3a3b47dab50837ec2c43330fb2c862635024fbbf2d441a57645a4.json,C:\Users\luano\Zotero\storage\LXV445HW\Hinck and Maurer - 2020 - Persistent enforcement criminal charges as a response to nation-state malicious cyber activity.pdf,/mnt/c/Users/luano/Zotero/storage/LXV445HW/Hinck and Maurer - 2020 - Persistent enforcement criminal charges as a response to nation-state malicious cyber activity.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/30741f9ae26619aa0952fe099c5789879c2b021c1e13891c3318395dcf19dd5d.json,"C:\Users\luano\Zotero\storage\F92R2GEY\(Matthew Hoisington, 2009).pdf","/mnt/c/Users/luano/Zotero/storage/F92R2GEY/(Matthew Hoisington, 2009).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/326eda309e0e206b237a212b6b4b80a18ae2a4e999861fe3064b65e1995cc3eb.json,C:\Users\luano\Zotero\storage\G922R75D\Lehto - 2023 - Finland's views on international law and cyberspace introduction.pdf,/mnt/c/Users/luano/Zotero/storage/G922R75D/Lehto - 2023 - Finland's views on international law and cyberspace introduction.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/32f717401e7b8d75374a4b0590def8e06c988de112a2b0c450b8ce717322b469.json,C:\Users\luano\Zotero\storage\4R2DQ4FK\Hedgecock - 2021 - Strategic Attribution Target State Communications in Response to Cyber Operations.pdf,/mnt/c/Users/luano/Zotero/storage/4R2DQ4FK/Hedgecock - 2021 - Strategic Attribution Target State Communications in Response to Cyber Operations.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/331f7e88a22c7354c9b8d4191bebdbc77af1d5ca8215009d3ed3e9fe67d0c711.json,"C:\Users\luano\Zotero\storage\SEHUMHM5\(, 2023).pdf","/mnt/c/Users/luano/Zotero/storage/SEHUMHM5/(, 2023).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/33ec872ee310c3b4543bfb5de6805a917ca1c26748755f5686d5d539e47c39bf.json,C:\Users\luano\Zotero\storage\KNBMWHJ2\Delerue - 2019 - Attribution to State of Cyber Operations Conducted by Non-State Actors.pdf,/mnt/c/Users/luano/Zotero/storage/KNBMWHJ2/Delerue - 2019 - Attribution to State of Cyber Operations Conducted by Non-State Actors.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/34268dc8963a0258f11654686158de6505ebb650079fe662d2b7113f94069fe0.json,"C:\Users\luano\Zotero\storage\EGZ3TNAS\(Christian Payne, Lorraine Finlay, 2017).pdf","/mnt/c/Users/luano/Zotero/storage/EGZ3TNAS/(Christian Payne, Lorraine Finlay, 2017).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3470fbc939219b2c825db0cf182399dc709d5fb84a91de1592bfe08d77a71b46.json,C:\Users\luano\Zotero\storage\DX43THX4\Devanny et al. - 2022 - Strategy in an Uncertain Domain Threat and Response in Cyberspace.pdf,/mnt/c/Users/luano/Zotero/storage/DX43THX4/Devanny et al. - 2022 - Strategy in an Uncertain Domain Threat and Response in Cyberspace.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/349e3e999e655065e79b8951f025a989a41c6c0c4ad14c5b6f6921719e30c536.json,C:\Users\luano\Zotero\storage\JKGWZZA7\prohibition_of_annexations_and_the_foundations_of_modern_international_law.pdf.pdf,/mnt/c/Users/luano/Zotero/storage/JKGWZZA7/prohibition_of_annexations_and_the_foundations_of_modern_international_law.pdf.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/35228d924953069b5dc6260457e03d2dafce264482a7f253d7855b45d591051b.json,C:\Users\luano\Zotero\storage\4KQ2BT2W\XVFULTHJ.pdf,/mnt/c/Users/luano/Zotero/storage/4KQ2BT2W/XVFULTHJ.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/356a1f644d4299102fa10e52e982fb761870680ae58a532d4b519c266aeca32d.json,C:\Users\luano\Zotero\storage\EK2HFFX7\H5YJTMV4.pdf,/mnt/c/Users/luano/Zotero/storage/EK2HFFX7/H5YJTMV4.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/35c18b198e19a95f5bd8e216d09c2761634fe2ddb51bae470998adefb6370634.json,"C:\Users\luano\Zotero\storage\AZN6P3JU\(T Rid, B Buchanan, 2015).pdf","/mnt/c/Users/luano/Zotero/storage/AZN6P3JU/(T Rid, B Buchanan, 2015).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/35c902a686c221e7d78bcc7f5e8ab99832bdb062fee388dfa3f9353d453a23f6.json,C:\Users\luano\Zotero\storage\KGBB4K7W\XUBKQ3AX.pdf,/mnt/c/Users/luano/Zotero/storage/KGBB4K7W/XUBKQ3AX.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/36f34ef0a1b323fe72a92af220fdca1e2508ffe6254ccf35a86d7eec8f805b2c.json,"C:\Users\luano\Zotero\storage\3R2MZGXM\(Yael Ronen, 2020).pdf","/mnt/c/Users/luano/Zotero/storage/3R2MZGXM/(Yael Ronen, 2020).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/37f52117c7e622938088ad8658120108eba6b52418c46e1e0bc07ac785bfcebf.json,C:\Users\luano\Zotero\storage\8FZNCNRT\HKUI3UUL.pdf,/mnt/c/Users/luano/Zotero/storage/8FZNCNRT/HKUI3UUL.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/383c2671cacaf201ce5b8c98ee94332fee7daaed7fee78ab44826505431fbc11.json,"C:\Users\luano\Zotero\storage\SLSYCYY5\(CD Westphal, 2021).pdf","/mnt/c/Users/luano/Zotero/storage/SLSYCYY5/(CD Westphal, 2021).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/387dac528bc2c4d13ad27cddce5394a41876e7faf07f1ab31fe046d8e7259eb8.json,C:\Users\luano\Zotero\storage\9ELZFVCT\Shackelford and Russell - 2015 - Operationalizing Cybersecurity Due Diligence A Tr.pdf,/mnt/c/Users/luano/Zotero/storage/9ELZFVCT/Shackelford and Russell - 2015 - Operationalizing Cybersecurity Due Diligence A Tr.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/38fa2053b0fc2b0ef4adff2486e4079e52c1947c64e9ac83805b3f21043a3a02.json,C:\Users\luano\Zotero\storage\EMN5XI8H\MCKGE6GE.pdf,/mnt/c/Users/luano/Zotero/storage/EMN5XI8H/MCKGE6GE.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/39538c8d39d52e62d51460b31ecbea7a085b6dd6454f28cb087e63373d2fb2ea.json,C:\Users\luano\Zotero\storage\3DAQIG8K\23738871.2024.2436591.pdf,/mnt/c/Users/luano/Zotero/storage/3DAQIG8K/23738871.2024.2436591.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3a0733ee4f94e4096137bf27417c769b9156c1396e5ad96b5843e9a93de3c2c5.json,C:\Users\luano\Zotero\storage\8AZDPJ4D\8TTNI4DR.pdf,/mnt/c/Users/luano/Zotero/storage/8AZDPJ4D/8TTNI4DR.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3aa9612123023eb734af7c711cb7f9e0a322c1bd964d415ca26f6ae546c767ab.json,C:\Users\luano\Zotero\storage\CKXV9IG3\PNN272MD.pdf,/mnt/c/Users/luano/Zotero/storage/CKXV9IG3/PNN272MD.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3ae53a733a6a3b3ced35416d926cd4462b80bb748efc799b2b1d6c8696753ad0.json,"C:\Users\luano\Zotero\storage\BQWJWAXP\Tsagourias - 2012 - Cyber attacks, self-defence and the problem of attribution.pdf","/mnt/c/Users/luano/Zotero/storage/BQWJWAXP/Tsagourias - 2012 - Cyber attacks, self-defence and the problem of attribution.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3af606cae2d2224a56a6904f3d053ed05c04e4e24b62060d1aec7643edd3c4c0.json,C:\Users\luano\Zotero\storage\V3BS47AK\3JMNTC3D.pdf,/mnt/c/Users/luano/Zotero/storage/V3BS47AK/3JMNTC3D.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3af68dc2dd07fb08a977bc70a8f82e79d7d50c4ecfc25def638c730f833472d1.json,C:\Users\luano\Zotero\storage\LMACY3DS\Buchan - 2012 - Cyber attacks unlawful uses of force or prohibited interventions.pdf,/mnt/c/Users/luano/Zotero/storage/LMACY3DS/Buchan - 2012 - Cyber attacks unlawful uses of force or prohibited interventions.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3badd7f74ecc2ee31cf3e5cdc2f51f3b93bd444ecca84003c3a4f3138839a5ad.json,C:\Users\luano\Zotero\storage\H6K5BDZ9\7LRDA3NY.pdf,/mnt/c/Users/luano/Zotero/storage/H6K5BDZ9/7LRDA3NY.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3bc03b7154172a5e6d966da2310e9b3513f0c322cfac3d5c76900757ea71d3fb.json,C:\Users\luano\Zotero\storage\E4JSM9VC\DN2JVA53.pdf,/mnt/c/Users/luano/Zotero/storage/E4JSM9VC/DN2JVA53.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3d63c48548b9278774df24bc4ee8a774d706d8bf844faf64d0e88456ff68485a.json,C:\Users\luano\Zotero\storage\ZXSCN3PR\Bace et al. - 2024 - Law in orbit international legal perspectives on cyberattacks targeting space systems.pdf,/mnt/c/Users/luano/Zotero/storage/ZXSCN3PR/Bace et al. - 2024 - Law in orbit international legal perspectives on cyberattacks targeting space systems.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3dfd939c632e4571770373285474b57e30aec1925f61eb709452a47520a80978.json,C:\Users\luano\Zotero\storage\ZITNK5HV\WGC5LU23.pdf,/mnt/c/Users/luano/Zotero/storage/ZITNK5HV/WGC5LU23.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3e5a55f09d8a4d21604e5a1006184c8e1eeef04d4b7c9eaab05b789bd67c9398.json,C:\Users\luano\Zotero\storage\34RLRYKB\Geiss and Lahmann - 2014 - Freedom and security in cyberspace shifting the focus away from military responses towards non-forc.pdf,/mnt/c/Users/luano/Zotero/storage/34RLRYKB/Geiss and Lahmann - 2014 - Freedom and security in cyberspace shifting the focus away from military responses towards non-forc.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3ea5fd42ae387c18fbeb51ba86d82cf984a3fe76e7b85b71bdc9e7e6d035b2dc.json,"C:\Users\luano\Zotero\storage\7U93KB98\(W Banks, 2018).pdf","/mnt/c/Users/luano/Zotero/storage/7U93KB98/(W Banks, 2018).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3edc84b9e57aae4d9ca989a944c10f9c3954f8a03b0aa82b6d81f064249c5676.json,C:\Users\luano\Zotero\storage\HWJKV38N\T5LE96UX.pdf,/mnt/c/Users/luano/Zotero/storage/HWJKV38N/T5LE96UX.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3ee7576fd4f622736290ae1260224736723ad8243a9c7ae49924a70193405fab.json,"C:\Users\luano\Zotero\storage\MMXYI7VJ\Eichensehr - 2021 - United states joins with allies, including nato, to attribute malicious cyber activities to China.pdf","/mnt/c/Users/luano/Zotero/storage/MMXYI7VJ/Eichensehr - 2021 - United states joins with allies, including nato, to attribute malicious cyber activities to China.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3f91e5eacb5faa3f9cad4a6d0ab40d9cf847a31112c83bb0ad0d580e854075b7.json,C:\Users\luano\Zotero\storage\X4V4C2VU\Brantly - 2020 - Entanglement in cyberspace minding the deterrence gap.pdf,/mnt/c/Users/luano/Zotero/storage/X4V4C2VU/Brantly - 2020 - Entanglement in cyberspace minding the deterrence gap.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/3fcd7e2c5a6e3dbfd9b409428211f332fb84ebcefd898320dd9ea5e1d0107fe1.json,C:\Users\luano\Zotero\storage\5G8TDHJW\HA6R6G3S.pdf,/mnt/c/Users/luano/Zotero/storage/5G8TDHJW/HA6R6G3S.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/40225b1b1703f4657fcb4542ab5b19bc5e3795078ee71db59766c186a00414b7.json,C:\Users\luano\Zotero\storage\K56NV2CZ\J6V79T5P.pdf,/mnt/c/Users/luano/Zotero/storage/K56NV2CZ/J6V79T5P.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/40505479a787f8fd23e76753a2478e18f5d0901687ca1265234a7481dcc10610.json,C:\Users\luano\Zotero\storage\5UGG387F\Kolodii - 2024 - Unpacking russia's cyber-incident response.pdf,/mnt/c/Users/luano/Zotero/storage/5UGG387F/Kolodii - 2024 - Unpacking russia's cyber-incident response.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/40549413d35640ccf12afcc58bd0b00886888a1fb9c35d15991d9b0f73512209.json,C:\Users\luano\Zotero\storage\4H5TNBPL\Egloff and Egloff - 2020 - Public attribution of cyber intrusions.pdf,/mnt/c/Users/luano/Zotero/storage/4H5TNBPL/Egloff and Egloff - 2020 - Public attribution of cyber intrusions.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/405a804a564804af58362708a8496e6c9b3f4afae0cc6d1def674fb25245734f.json,C:\Users\luano\Zotero\storage\ZZDQ9NNC\JJF7D6TB.pdf,/mnt/c/Users/luano/Zotero/storage/ZZDQ9NNC/JJF7D6TB.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/405ae6e66ea775f389de0045537743b4568529d5b32f964f2584fb4d4a924f9e.json,C:\Users\luano\Zotero\storage\JCKBBC7S\KU7SNJPJ.pdf,/mnt/c/Users/luano/Zotero/storage/JCKBBC7S/KU7SNJPJ.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/408cde668c7db97df4001dcb0742a4d708340d7c97e790e23509a45477f43b35.json,C:\Users\luano\Zotero\storage\B7AJQRMK\Jardine et al. - 2024 - Cyberattacks and public opinion - The effect of uncertainty in guiding preferences.pdf,/mnt/c/Users/luano/Zotero/storage/B7AJQRMK/Jardine et al. - 2024 - Cyberattacks and public opinion - The effect of uncertainty in guiding preferences.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/40a819b5bcb5e41ddbf4c08ca6f199519f3e5c392ac259e95100176e96c075a5.json,C:\Users\luano\Zotero\storage\UXFM9FEG\Maurer - 2020 - A dose of realism the contestation and politics of cyber norms.pdf,/mnt/c/Users/luano/Zotero/storage/UXFM9FEG/Maurer - 2020 - A dose of realism the contestation and politics of cyber norms.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/41c7d1326b26af7f3cf42006942aeb7810d5f7004872198cda5cf059e84dbbc3.json,C:\Users\luano\Zotero\storage\4PPV5ZIE\PXUUQSYY.pdf,/mnt/c/Users/luano/Zotero/storage/4PPV5ZIE/PXUUQSYY.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/41d52061b7ec416cac3a873e754fa70eee0f13762c3f13514c0d10f769a2a79a.json,C:\Users\luano\Zotero\storage\TIQN8PFG\23738871.2019.1701693.pdf,/mnt/c/Users/luano/Zotero/storage/TIQN8PFG/23738871.2019.1701693.pdf,true,ok
